transaction_id,account_id,transaction_type,transaction_date,transaction_mode,transaction_amount,remarks,currency
5199,400,Deposit,"2025-06-26 18:54:35",Cash,39262.00,"Deposit transaction",INR
5200,288,Transfer,"2025-10-27 18:54:35",Online,53789.00,"Transfer transaction",INR
5201,101,Loan_payment,"2025-10-24 18:54:35",NEFT,30057.00,"Loan_payment transaction",INR
5202,330,Loan_payment,"2025-09-29 18:54:35",ATM,3233.00,"Loan_payment transaction",INR
5203,290,Transfer,"2025-08-24 18:54:35",Cash,34445.00,"Transfer transaction",INR
5204,82,Deposit,"2025-09-19 18:54:35",NEFT,54236.00,"Deposit transaction",INR
5205,76,Loan_payment,"2025-05-19 18:54:35",Online,69383.00,"Loan_payment transaction",INR
5206,95,Loan_payment,"2025-06-03 18:54:35",Online,90228.00,"Loan_payment transaction",INR
5207,86,Loan_payment,"2025-09-18 18:54:35",Cash,91587.00,"Loan_payment transaction",INR
5208,365,Deposit,"2025-09-14 18:54:35",Cash,15432.00,"Deposit transaction",INR
5209,264,Transfer,"2025-10-14 18:54:35",Online,90771.00,"Transfer transaction",INR
5210,146,Transfer,"2025-07-24 18:54:35",NEFT,73462.00,"Transfer transaction",INR
5211,69,Deposit,"2026-01-08 18:54:35",Online,14090.00,"Deposit transaction",INR
5212,382,Transfer,"2025-07-19 18:54:35",Cheque,27856.00,"Transfer transaction",INR
5213,7,Transfer,"2025-11-15 18:54:35",Online,35391.00,"Transfer transaction",INR
5214,348,Transfer,"2025-11-23 18:54:35",NEFT,42794.00,"Transfer transaction",INR
5215,287,Transfer,"2025-03-06 18:54:35",Online,76361.00,"Transfer transaction",INR
5216,178,Deposit,"2025-04-28 18:54:35",Cash,29829.00,"Deposit transaction",INR
5217,327,Deposit,"2025-02-22 18:54:35",Online,51519.00,"Deposit transaction",INR
5218,136,Withdrawal,"2025-10-14 18:54:35",Cheque,69483.00,"Withdrawal transaction",INR
5219,253,Withdrawal,"2025-05-07 18:54:35",Cheque,2371.00,"Withdrawal transaction",INR
5220,384,Transfer,"2025-08-19 18:54:35",Cheque,28044.00,"Transfer transaction",INR
5221,269,Loan_payment,"2025-07-01 18:54:35",NEFT,75032.00,"Loan_payment transaction",INR
5222,290,Loan_payment,"2025-10-28 18:54:35",NEFT,60495.00,"Loan_payment transaction",INR
5223,21,Transfer,"2025-11-25 18:54:35",Cash,35592.00,"Transfer transaction",INR
5224,31,Withdrawal,"2025-07-27 18:54:35",Cheque,70032.00,"Withdrawal transaction",INR
5225,393,Withdrawal,"2025-07-02 18:54:35",NEFT,5545.00,"Withdrawal transaction",INR
5226,71,Withdrawal,"2026-01-17 18:54:35",Cash,98193.00,"Withdrawal transaction",INR
5227,95,Loan_payment,"2025-12-04 18:54:35",Cheque,89689.00,"Loan_payment transaction",INR
5228,14,Transfer,"2025-11-09 18:54:35",NEFT,56387.00,"Transfer transaction",INR
5229,288,Deposit,"2025-03-06 18:54:35",Cash,66103.00,"Deposit transaction",INR
5230,156,Loan_payment,"2025-07-07 18:54:35",NEFT,2848.00,"Loan_payment transaction",INR
5231,120,Deposit,"2025-08-16 18:54:35",NEFT,60657.00,"Deposit transaction",INR
5232,212,Transfer,"2025-08-19 18:54:35",Cheque,4754.00,"Transfer transaction",INR
5233,219,Deposit,"2025-03-22 18:54:35",Online,15801.00,"Deposit transaction",INR
5234,14,Deposit,"2025-10-21 18:54:35",Cheque,44900.00,"Deposit transaction",INR
5235,233,Withdrawal,"2025-11-24 18:54:35",NEFT,83293.00,"Withdrawal transaction",INR
5236,132,Transfer,"2026-01-19 18:54:35",Cash,90515.00,"Transfer transaction",INR
5237,368,Withdrawal,"2025-04-27 18:54:35",Cash,20528.00,"Withdrawal transaction",INR
5238,206,Loan_payment,"2025-09-04 18:54:35",NEFT,6900.00,"Loan_payment transaction",INR
5239,109,Deposit,"2025-07-03 18:54:35",Cheque,96759.00,"Deposit transaction",INR
5240,17,Transfer,"2025-08-31 18:54:35",NEFT,34140.00,"Transfer transaction",INR
5241,332,Transfer,"2025-02-24 18:54:35",Cheque,60799.00,"Transfer transaction",INR
5242,304,Withdrawal,"2025-08-03 18:54:35",Cash,73565.00,"Withdrawal transaction",INR
5243,40,Deposit,"2025-05-16 18:54:35",Online,86336.00,"Deposit transaction",INR
5244,23,Loan_payment,"2025-08-24 18:54:35",Online,1558.00,"Loan_payment transaction",INR
5245,42,Deposit,"2025-09-10 18:54:35",NEFT,6815.00,"Deposit transaction",INR
5246,195,Loan_payment,"2025-12-23 18:54:35",NEFT,4679.00,"Loan_payment transaction",INR
5247,414,Transfer,"2025-03-19 18:54:35",ATM,53484.00,"Transfer transaction",INR
5248,82,Transfer,"2025-05-21 18:54:35",Cheque,24174.00,"Transfer transaction",INR
5249,314,Transfer,"2025-08-18 18:54:35",Cash,56309.00,"Transfer transaction",INR
5250,167,Withdrawal,"2025-08-21 18:54:35",Cheque,51644.00,"Withdrawal transaction",INR
5251,194,Loan_payment,"2026-01-21 18:54:35",Cash,87217.00,"Loan_payment transaction",INR
5252,317,Transfer,"2025-12-27 18:54:35",NEFT,60520.00,"Transfer transaction",INR
5253,31,Transfer,"2025-06-23 18:54:35",Cash,96393.00,"Transfer transaction",INR
5254,408,Loan_payment,"2025-05-12 18:54:35",Cheque,95162.00,"Loan_payment transaction",INR
5255,33,Withdrawal,"2025-08-01 18:54:35",Cash,10616.00,"Withdrawal transaction",INR
5256,200,Withdrawal,"2025-09-20 18:54:35",NEFT,78093.00,"Withdrawal transaction",INR
5257,63,Withdrawal,"2025-07-29 18:54:35",ATM,54440.00,"Withdrawal transaction",INR
5258,314,Withdrawal,"2025-10-24 18:54:35",Cheque,12017.00,"Withdrawal transaction",INR
5259,328,Transfer,"2025-08-07 18:54:35",Cheque,980.00,"Transfer transaction",INR
5260,298,Loan_payment,"2025-04-11 18:54:35",Cheque,539.00,"Loan_payment transaction",INR
5261,164,Loan_payment,"2025-09-12 18:54:35",Cheque,41661.00,"Loan_payment transaction",INR
5262,197,Loan_payment,"2025-08-20 18:54:35",ATM,8522.00,"Loan_payment transaction",INR
5263,155,Loan_payment,"2025-12-20 18:54:35",Cash,40012.00,"Loan_payment transaction",INR
5264,134,Transfer,"2025-11-29 18:54:35",Cheque,14586.00,"Transfer transaction",INR
5265,80,Deposit,"2025-09-04 18:54:35",Cheque,33105.00,"Deposit transaction",INR
5266,107,Loan_payment,"2025-11-13 18:54:35",NEFT,93872.00,"Loan_payment transaction",INR
5267,359,Deposit,"2025-07-18 18:54:35",NEFT,54396.00,"Deposit transaction",INR
5268,389,Loan_payment,"2025-09-21 18:54:35",Cheque,92699.00,"Loan_payment transaction",INR
5269,363,Deposit,"2025-04-01 18:54:35",Cheque,15576.00,"Deposit transaction",INR
5270,246,Loan_payment,"2025-12-05 18:54:35",Cheque,33129.00,"Loan_payment transaction",INR
5271,373,Loan_payment,"2025-11-10 18:54:35",Cash,88796.00,"Loan_payment transaction",INR
5272,2,Deposit,"2025-08-05 18:54:35",NEFT,23334.00,"Deposit transaction",INR
5273,288,Withdrawal,"2025-06-13 18:54:35",ATM,86730.00,"Withdrawal transaction",INR
5274,130,Transfer,"2025-10-10 18:54:35",NEFT,52714.00,"Transfer transaction",INR
5275,41,Loan_payment,"2025-03-28 18:54:35",Cash,43768.00,"Loan_payment transaction",INR
5276,47,Deposit,"2026-01-20 18:54:35",Cash,89986.00,"Deposit transaction",INR
5277,9,Withdrawal,"2025-04-02 18:54:35",Cash,88651.00,"Withdrawal transaction",INR
5278,320,Loan_payment,"2025-04-28 18:54:35",Online,23033.00,"Loan_payment transaction",INR
5279,264,Loan_payment,"2025-07-12 18:54:35",Cheque,76266.00,"Loan_payment transaction",INR
5280,78,Deposit,"2025-10-29 18:54:35",Cheque,14752.00,"Deposit transaction",INR
5281,178,Loan_payment,"2025-03-18 18:54:35",NEFT,24701.00,"Loan_payment transaction",INR
5282,308,Transfer,"2025-04-20 18:54:35",NEFT,95397.00,"Transfer transaction",INR
5283,179,Deposit,"2025-06-21 18:54:35",Cheque,67450.00,"Deposit transaction",INR
5284,57,Deposit,"2026-01-07 18:54:35",ATM,71799.00,"Deposit transaction",INR
5285,148,Deposit,"2025-08-14 18:54:35",ATM,45426.00,"Deposit transaction",INR
5286,283,Withdrawal,"2026-02-04 18:54:35",NEFT,87206.00,"Withdrawal transaction",INR
5287,60,Transfer,"2026-01-07 18:54:35",ATM,62790.00,"Transfer transaction",INR
5288,247,Withdrawal,"2025-04-18 18:54:35",Online,65429.00,"Withdrawal transaction",INR
5289,324,Transfer,"2025-04-06 18:54:35",Cash,40492.00,"Transfer transaction",INR
5290,322,Deposit,"2025-03-25 18:54:35",ATM,28750.00,"Deposit transaction",INR
5291,234,Loan_payment,"2025-09-13 18:54:35",Cheque,12490.00,"Loan_payment transaction",INR
5292,169,Transfer,"2025-11-17 18:54:35",Online,75901.00,"Transfer transaction",INR
5293,184,Deposit,"2025-12-09 18:54:35",NEFT,47997.00,"Deposit transaction",INR
5294,126,Loan_payment,"2025-03-02 18:54:35",Online,95702.00,"Loan_payment transaction",INR
5295,98,Loan_payment,"2025-12-04 18:54:35",Cash,30587.00,"Loan_payment transaction",INR
5296,259,Transfer,"2025-08-28 18:54:35",NEFT,51240.00,"Transfer transaction",INR
5297,259,Transfer,"2025-06-14 18:54:35",Cash,70309.00,"Transfer transaction",INR
5298,413,Loan_payment,"2025-08-25 18:54:35",NEFT,94717.00,"Loan_payment transaction",INR
5299,219,Withdrawal,"2025-08-03 18:54:35",Online,20625.00,"Withdrawal transaction",INR
5300,404,Withdrawal,"2025-11-30 18:54:35",NEFT,24804.00,"Withdrawal transaction",INR
5301,231,Deposit,"2025-09-11 18:54:35",NEFT,15195.00,"Deposit transaction",INR
5302,148,Withdrawal,"2025-03-09 18:54:35",Online,49093.00,"Withdrawal transaction",INR
5303,190,Loan_payment,"2025-07-14 18:54:35",Cheque,46203.00,"Loan_payment transaction",INR
5304,51,Loan_payment,"2025-09-04 18:54:35",Online,83726.00,"Loan_payment transaction",INR
5305,207,Deposit,"2025-05-25 18:54:35",ATM,14672.00,"Deposit transaction",INR
5306,252,Withdrawal,"2025-06-26 18:54:35",Cheque,83770.00,"Withdrawal transaction",INR
5307,61,Transfer,"2025-06-03 18:54:35",Online,80337.00,"Transfer transaction",INR
5308,23,Transfer,"2025-11-13 18:54:35",ATM,15967.00,"Transfer transaction",INR
5309,174,Withdrawal,"2025-06-17 18:54:35",ATM,32162.00,"Withdrawal transaction",INR
5310,49,Transfer,"2026-01-26 18:54:35",Cash,58854.00,"Transfer transaction",INR
5311,324,Withdrawal,"2025-09-16 18:54:35",Online,73582.00,"Withdrawal transaction",INR
5312,260,Withdrawal,"2025-08-02 18:54:35",ATM,87140.00,"Withdrawal transaction",INR
5313,125,Withdrawal,"2025-05-02 18:54:35",NEFT,87933.00,"Withdrawal transaction",INR
5314,158,Transfer,"2026-01-11 18:54:35",NEFT,53036.00,"Transfer transaction",INR
5315,297,Withdrawal,"2025-07-19 18:54:35",Online,28351.00,"Withdrawal transaction",INR
5316,191,Withdrawal,"2025-04-29 18:54:35",ATM,57163.00,"Withdrawal transaction",INR
5317,30,Transfer,"2025-07-09 18:54:35",Cash,96189.00,"Transfer transaction",INR
5318,328,Withdrawal,"2025-12-02 18:54:35",Cash,13255.00,"Withdrawal transaction",INR
5319,2,Loan_payment,"2025-08-30 18:54:35",ATM,39905.00,"Loan_payment transaction",INR
5320,115,Deposit,"2025-06-21 18:54:35",NEFT,99876.00,"Deposit transaction",INR
5321,324,Withdrawal,"2025-12-08 18:54:35",NEFT,93275.00,"Withdrawal transaction",INR
5322,181,Loan_payment,"2025-07-19 18:54:35",NEFT,61526.00,"Loan_payment transaction",INR
5323,401,Transfer,"2025-07-04 18:54:35",Online,9059.00,"Transfer transaction",INR
5324,308,Deposit,"2025-10-08 18:54:35",Online,84394.00,"Deposit transaction",INR
5325,152,Transfer,"2025-05-04 18:54:35",Cash,75757.00,"Transfer transaction",INR
5326,175,Withdrawal,"2025-11-14 18:54:35",NEFT,73678.00,"Withdrawal transaction",INR
5327,231,Withdrawal,"2025-11-18 18:54:35",NEFT,1301.00,"Withdrawal transaction",INR
5328,242,Deposit,"2026-01-16 18:54:35",Cash,17593.00,"Deposit transaction",INR
5329,57,Loan_payment,"2026-01-20 18:54:35",ATM,44605.00,"Loan_payment transaction",INR
5330,108,Transfer,"2025-08-13 18:54:35",NEFT,8378.00,"Transfer transaction",INR
5331,384,Transfer,"2025-09-16 18:54:35",NEFT,8027.00,"Transfer transaction",INR
5332,216,Deposit,"2025-08-22 18:54:35",ATM,34707.00,"Deposit transaction",INR
5333,14,Withdrawal,"2025-06-24 18:54:35",Cheque,71571.00,"Withdrawal transaction",INR
5334,248,Withdrawal,"2025-11-18 18:54:35",NEFT,4182.00,"Withdrawal transaction",INR
5335,229,Withdrawal,"2025-07-24 18:54:35",Cash,2432.00,"Withdrawal transaction",INR
5336,112,Withdrawal,"2025-09-07 18:54:35",Cheque,65589.00,"Withdrawal transaction",INR
5337,41,Transfer,"2025-06-20 18:54:35",Cheque,17395.00,"Transfer transaction",INR
5338,206,Deposit,"2025-03-28 18:54:35",Online,50281.00,"Deposit transaction",INR
5339,281,Withdrawal,"2025-10-11 18:54:35",Cheque,70434.00,"Withdrawal transaction",INR
5340,265,Loan_payment,"2025-09-27 18:54:35",Online,14527.00,"Loan_payment transaction",INR
5341,109,Loan_payment,"2025-06-21 18:54:35",Cheque,14944.00,"Loan_payment transaction",INR
5342,152,Deposit,"2025-09-15 18:54:35",ATM,86911.00,"Deposit transaction",INR
5343,80,Loan_payment,"2025-04-14 18:54:35",Online,70028.00,"Loan_payment transaction",INR
5344,265,Withdrawal,"2025-03-28 18:54:35",Cash,66407.00,"Withdrawal transaction",INR
5345,157,Loan_payment,"2026-02-02 18:54:35",Cash,22282.00,"Loan_payment transaction",INR
5346,255,Loan_payment,"2025-04-13 18:54:35",ATM,94939.00,"Loan_payment transaction",INR
5347,26,Transfer,"2026-01-13 18:54:35",Cheque,78133.00,"Transfer transaction",INR
5348,290,Loan_payment,"2025-09-08 18:54:35",Cheque,21819.00,"Loan_payment transaction",INR
5349,147,Deposit,"2025-09-04 18:54:35",ATM,45216.00,"Deposit transaction",INR
5350,181,Loan_payment,"2025-11-02 18:54:35",Online,82086.00,"Loan_payment transaction",INR
5351,341,Transfer,"2025-07-14 18:54:35",NEFT,24235.00,"Transfer transaction",INR
5352,33,Loan_payment,"2025-12-27 18:54:35",Cheque,61484.00,"Loan_payment transaction",INR
5353,290,Withdrawal,"2025-05-03 18:54:35",Cash,7482.00,"Withdrawal transaction",INR
5354,244,Deposit,"2025-08-30 18:54:35",ATM,57231.00,"Deposit transaction",INR
5355,28,Transfer,"2025-08-08 18:54:35",NEFT,94649.00,"Transfer transaction",INR
5356,58,Deposit,"2026-01-19 18:54:35",ATM,13334.00,"Deposit transaction",INR
5357,45,Withdrawal,"2025-08-10 18:54:35",Online,32581.00,"Withdrawal transaction",INR
5358,66,Transfer,"2025-03-11 18:54:35",NEFT,23892.00,"Transfer transaction",INR
5359,102,Withdrawal,"2026-02-10 18:54:35",ATM,42589.00,"Withdrawal transaction",INR
5360,70,Transfer,"2025-10-29 18:54:35",Cash,80490.00,"Transfer transaction",INR
5361,407,Deposit,"2026-01-17 18:54:35",Cheque,99557.00,"Deposit transaction",INR
5362,277,Withdrawal,"2025-10-29 18:54:35",NEFT,9044.00,"Withdrawal transaction",INR
5363,303,Transfer,"2025-06-25 18:54:35",Online,74517.00,"Transfer transaction",INR
5364,358,Withdrawal,"2025-03-18 18:54:35",Cheque,37903.00,"Withdrawal transaction",INR
5365,204,Deposit,"2025-09-08 18:54:35",Cash,70404.00,"Deposit transaction",INR
5366,353,Deposit,"2026-01-08 18:54:35",ATM,92770.00,"Deposit transaction",INR
5367,202,Deposit,"2025-06-03 18:54:35",Cheque,11612.00,"Deposit transaction",INR
5368,374,Deposit,"2025-03-12 18:54:35",NEFT,38404.00,"Deposit transaction",INR
5369,379,Deposit,"2026-01-20 18:54:35",Cash,76005.00,"Deposit transaction",INR
5370,79,Deposit,"2026-02-08 18:54:35",Cheque,73214.00,"Deposit transaction",INR
5371,132,Transfer,"2025-09-13 18:54:35",NEFT,53206.00,"Transfer transaction",INR
5372,167,Withdrawal,"2025-08-22 18:54:35",Cash,73730.00,"Withdrawal transaction",INR
5373,359,Transfer,"2025-04-01 18:54:35",Cash,86104.00,"Transfer transaction",INR
5374,149,Transfer,"2025-04-06 18:54:35",Cheque,16674.00,"Transfer transaction",INR
5375,274,Transfer,"2025-08-26 18:54:35",ATM,70558.00,"Transfer transaction",INR
5376,206,Loan_payment,"2025-08-06 18:54:35",ATM,5897.00,"Loan_payment transaction",INR
5377,125,Transfer,"2025-07-10 18:54:35",ATM,92060.00,"Transfer transaction",INR
5378,327,Withdrawal,"2025-05-01 18:54:35",NEFT,12666.00,"Withdrawal transaction",INR
5379,95,Deposit,"2025-05-27 18:54:35",Cheque,75554.00,"Deposit transaction",INR
5380,7,Withdrawal,"2025-03-18 18:54:35",ATM,90447.00,"Withdrawal transaction",INR
5381,236,Loan_payment,"2025-12-12 18:54:35",Online,9488.00,"Loan_payment transaction",INR
5382,175,Transfer,"2025-09-12 18:54:35",Cheque,57145.00,"Transfer transaction",INR
5383,171,Transfer,"2025-08-24 18:54:35",NEFT,77512.00,"Transfer transaction",INR
5384,311,Withdrawal,"2025-07-14 18:54:35",Online,30774.00,"Withdrawal transaction",INR
5385,207,Deposit,"2025-08-24 18:54:35",Cash,70898.00,"Deposit transaction",INR
5386,9,Deposit,"2025-09-03 18:54:35",Cheque,66224.00,"Deposit transaction",INR
5387,227,Deposit,"2025-09-12 18:54:35",Cash,37571.00,"Deposit transaction",INR
5388,27,Deposit,"2026-02-10 18:54:35",Cash,4985.00,"Deposit transaction",INR
5389,416,Loan_payment,"2025-04-02 18:54:35",Cash,95579.00,"Loan_payment transaction",INR
5390,95,Loan_payment,"2025-12-27 18:54:35",NEFT,51878.00,"Loan_payment transaction",INR
5391,320,Loan_payment,"2025-11-07 18:54:35",NEFT,43333.00,"Loan_payment transaction",INR
5392,193,Deposit,"2025-06-01 18:54:35",Cash,49956.00,"Deposit transaction",INR
5393,222,Deposit,"2025-06-29 18:54:35",Cash,54777.00,"Deposit transaction",INR
5394,60,Transfer,"2026-01-07 18:54:35",Cash,82814.00,"Transfer transaction",INR
5395,167,Deposit,"2025-09-25 18:54:35",Cash,68398.00,"Deposit transaction",INR
5396,389,Transfer,"2026-02-11 18:54:35",Cash,50396.00,"Transfer transaction",INR
5397,406,Withdrawal,"2026-02-09 18:54:35",NEFT,84712.00,"Withdrawal transaction",INR
5398,47,Deposit,"2025-05-29 18:54:35",ATM,51906.00,"Deposit transaction",INR
5399,212,Withdrawal,"2025-10-02 18:54:35",NEFT,39140.00,"Withdrawal transaction",INR
5400,32,Deposit,"2025-09-04 18:54:35",ATM,27136.00,"Deposit transaction",INR
5401,402,Transfer,"2025-06-05 18:54:35",Cheque,49161.00,"Transfer transaction",INR
5402,283,Withdrawal,"2025-10-11 18:54:35",Online,31055.00,"Withdrawal transaction",INR
5403,13,Withdrawal,"2025-07-31 18:54:35",NEFT,11548.00,"Withdrawal transaction",INR
5404,316,Transfer,"2025-04-13 18:54:35",Cash,16041.00,"Transfer transaction",INR
5405,411,Deposit,"2025-04-15 18:54:35",Cheque,41314.00,"Deposit transaction",INR
5406,216,Loan_payment,"2026-01-09 18:54:35",NEFT,8061.00,"Loan_payment transaction",INR
5407,309,Loan_payment,"2025-08-02 18:54:35",Cash,41919.00,"Loan_payment transaction",INR
5408,264,Loan_payment,"2025-12-28 18:54:35",Online,54817.00,"Loan_payment transaction",INR
5409,38,Loan_payment,"2025-02-25 18:54:35",ATM,5708.00,"Loan_payment transaction",INR
5410,206,Withdrawal,"2025-12-18 18:54:35",NEFT,55755.00,"Withdrawal transaction",INR
5411,156,Loan_payment,"2025-09-29 18:54:35",NEFT,39336.00,"Loan_payment transaction",INR
5412,409,Loan_payment,"2025-12-08 18:54:35",Cash,76951.00,"Loan_payment transaction",INR
5413,170,Deposit,"2025-09-28 18:54:35",Cheque,47890.00,"Deposit transaction",INR
5414,329,Transfer,"2025-09-11 18:54:35",NEFT,80703.00,"Transfer transaction",INR
5415,208,Transfer,"2025-05-02 18:54:35",Cash,21141.00,"Transfer transaction",INR
5416,291,Transfer,"2025-05-28 18:54:35",Cheque,12867.00,"Transfer transaction",INR
5417,340,Deposit,"2025-11-14 18:54:35",Cash,92869.00,"Deposit transaction",INR
5418,322,Deposit,"2025-08-18 18:54:35",ATM,10371.00,"Deposit transaction",INR
5419,269,Loan_payment,"2025-12-25 18:54:35",ATM,74549.00,"Loan_payment transaction",INR
5420,253,Deposit,"2025-04-15 18:54:35",Cheque,61125.00,"Deposit transaction",INR
5421,115,Transfer,"2025-09-05 18:54:35",Cash,87101.00,"Transfer transaction",INR
5422,89,Deposit,"2025-04-03 18:54:35",NEFT,73801.00,"Deposit transaction",INR
5423,145,Transfer,"2025-08-11 18:54:35",ATM,13536.00,"Transfer transaction",INR
5424,231,Withdrawal,"2025-09-21 18:54:35",ATM,23505.00,"Withdrawal transaction",INR
5425,284,Loan_payment,"2026-02-11 18:54:35",Cash,20384.00,"Loan_payment transaction",INR
5426,218,Withdrawal,"2025-11-10 18:54:35",Cash,58937.00,"Withdrawal transaction",INR
5427,44,Withdrawal,"2025-03-15 18:54:35",Cheque,72507.00,"Withdrawal transaction",INR
5428,208,Deposit,"2025-07-11 18:54:35",ATM,73337.00,"Deposit transaction",INR
5429,57,Deposit,"2025-07-18 18:54:35",Online,89105.00,"Deposit transaction",INR
5430,113,Withdrawal,"2025-03-07 18:54:35",Online,62141.00,"Withdrawal transaction",INR
5431,19,Loan_payment,"2025-10-05 18:54:35",NEFT,39623.00,"Loan_payment transaction",INR
5432,376,Withdrawal,"2025-04-21 18:54:35",NEFT,42820.00,"Withdrawal transaction",INR
5433,273,Deposit,"2025-12-10 18:54:35",Cash,81573.00,"Deposit transaction",INR
5434,253,Transfer,"2025-12-26 18:54:35",Online,48875.00,"Transfer transaction",INR
5435,379,Loan_payment,"2025-08-30 18:54:35",Cheque,13556.00,"Loan_payment transaction",INR
5436,233,Withdrawal,"2025-04-25 18:54:35",Online,40975.00,"Withdrawal transaction",INR
5437,130,Transfer,"2025-05-01 18:54:35",Cash,13415.00,"Transfer transaction",INR
5438,165,Loan_payment,"2025-08-15 18:54:35",Online,60906.00,"Loan_payment transaction",INR
5439,120,Loan_payment,"2025-09-21 18:54:35",Cash,93056.00,"Loan_payment transaction",INR
5440,229,Deposit,"2025-10-08 18:54:35",ATM,54611.00,"Deposit transaction",INR
5441,265,Transfer,"2025-03-24 18:54:35",NEFT,11848.00,"Transfer transaction",INR
