history_id,customer_id,branch_id,account_id,transaction_type,transaction_amount,opening_balance,closing_balance,transaction_date,transaction_mode,currency
4408,244,12,23,Deposit,28203.97,0.00,28203.97,"2025-03-26 07:07:46",ATM,INR
4409,142,7,409,Deposit,73118.74,0.00,73118.74,"2025-05-23 09:53:16",NEFT,INR
4410,287,28,54,Deposit,16040.21,0.00,16040.21,"2026-02-10 12:29:55",Cheque,INR
4411,249,35,365,Transfer,17491.97,152492.57,135000.60,"2025-03-12 17:20:28",Cash,INR
4412,184,10,315,Loan_payment,8920.41,0.00,0.00,"2025-12-09 04:33:19",ATM,INR
4413,76,18,134,Loan_payment,7310.41,0.00,0.00,"2025-09-07 20:37:33",ATM,INR
4414,266,1,101,Loan_payment,35393.95,0.00,0.00,"2025-02-12 08:11:55",Cash,INR
4415,299,36,71,Withdrawal,7532.92,0.00,0.00,"2025-08-20 23:09:49",Cheque,INR
4416,184,18,272,Withdrawal,90082.35,64987.54,0.00,"2025-08-27 04:09:18",Cheque,INR
4417,302,8,15,Transfer,50010.45,0.00,0.00,"2025-07-01 21:33:06",Cash,INR
4418,279,15,128,Transfer,65642.11,94010.13,28368.02,"2025-06-08 12:39:40",ATM,INR
4419,4,9,215,Loan_payment,69401.65,0.00,0.00,"2025-06-25 07:31:43",Online,INR
4420,173,3,302,Transfer,74776.71,0.00,0.00,"2025-02-24 22:15:27",Online,INR
4421,265,37,370,Transfer,34710.91,16656.62,0.00,"2024-09-24 07:32:45",Cash,INR
4422,124,20,137,Deposit,22047.74,0.00,22047.74,"2024-07-21 04:36:29",Online,INR
4423,9,21,337,Deposit,71565.16,0.00,71565.16,"2025-01-25 06:41:42",Online,INR
4424,130,9,116,Transfer,49217.65,30210.56,0.00,"2026-02-08 09:01:51",Cheque,INR
4425,148,33,361,Deposit,38022.64,0.00,38022.64,"2024-06-22 20:49:32",Online,INR
4426,280,12,23,Deposit,47757.73,28203.97,75961.70,"2025-08-22 14:22:02",Cash,INR
4427,149,42,182,Deposit,9640.72,199954.02,209594.74,"2024-10-29 22:40:37",Cheque,INR
4428,182,45,88,Deposit,612.06,0.00,612.06,"2025-11-17 14:36:14",ATM,INR
4429,80,1,200,Deposit,42127.26,0.00,42127.26,"2025-08-17 20:27:48",ATM,INR
4430,157,15,228,Transfer,23348.23,0.00,0.00,"2024-10-17 13:46:11",NEFT,INR
4431,275,26,51,Loan_payment,7012.27,0.00,0.00,"2025-11-18 09:30:26",ATM,INR
4432,201,33,64,Transfer,58657.83,40054.10,0.00,"2024-07-21 23:31:42",Cash,INR
4433,89,10,119,Withdrawal,55083.86,0.00,0.00,"2026-01-26 07:24:10",ATM,INR
4434,84,4,403,Withdrawal,88963.92,0.00,0.00,"2025-11-05 17:15:03",Cheque,INR
4435,122,6,248,Withdrawal,2848.76,0.00,0.00,"2025-02-13 10:35:41",NEFT,INR
4436,241,11,318,Deposit,89194.36,3002.03,92196.39,"2024-04-18 14:16:34",ATM,INR
4437,149,21,42,Transfer,5563.91,53376.18,47812.27,"2025-12-28 03:32:16",Online,INR
4438,99,21,41,Withdrawal,25109.67,0.00,0.00,"2025-08-02 12:44:10",ATM,INR
4439,280,19,275,Withdrawal,1304.13,0.00,0.00,"2024-04-24 11:44:14",Cheque,INR
4440,284,29,353,Transfer,84668.01,0.00,0.00,"2025-04-17 06:02:24",ATM,INR
4441,108,17,330,Transfer,28958.21,0.00,0.00,"2026-01-24 04:50:39",NEFT,INR
4442,146,33,362,Deposit,27611.30,57872.24,85483.54,"2026-02-11 02:31:18",Cash,INR
4443,42,19,274,Transfer,48734.75,0.00,0.00,"2025-04-13 11:09:21",Cash,INR
4444,274,14,27,Withdrawal,40116.27,170470.41,130354.14,"2024-03-19 10:21:25",ATM,INR
4445,169,9,313,Deposit,67317.26,0.00,67317.26,"2024-02-24 16:32:36",Online,INR
4446,141,4,244,Loan_payment,52687.34,0.00,0.00,"2024-08-09 01:57:38",Cash,INR
4447,27,6,209,Deposit,56920.71,0.00,56920.71,"2024-08-12 21:09:08",Online,INR
4448,52,37,172,Loan_payment,57957.78,55703.66,0.00,"2024-10-16 09:01:55",NEFT,INR
4449,147,29,57,Deposit,3432.08,206092.32,209524.40,"2024-06-06 02:04:59",Cash,INR
4450,10,7,409,Loan_payment,7838.68,73118.74,65280.06,"2024-06-20 21:54:56",Cheque,INR
4451,161,29,353,Transfer,5830.39,0.00,0.00,"2024-11-04 00:08:40",Online,INR
4452,181,14,264,Withdrawal,41808.57,0.00,0.00,"2025-10-09 11:55:07",Cheque,INR
4453,90,18,332,Deposit,66624.42,23468.20,90092.62,"2024-11-28 19:16:56",Cheque,INR
4454,120,9,254,Loan_payment,71253.30,6788.00,0.00,"2025-10-26 09:29:17",NEFT,INR
4455,53,38,173,Transfer,11175.42,0.00,0.00,"2026-02-03 16:29:20",Cash,INR
4456,31,29,294,Transfer,79174.04,0.00,0.00,"2025-11-14 23:36:01",ATM,INR
4457,77,24,344,Transfer,87980.78,0.00,0.00,"2025-04-24 02:17:09",Cash,INR
4458,171,23,283,Withdrawal,4147.99,29698.71,25550.72,"2025-11-09 12:15:43",Cheque,INR
4459,151,23,341,Loan_payment,75784.90,0.00,0.00,"2025-10-29 05:40:40",ATM,INR
4460,52,37,72,Deposit,20758.79,0.00,20758.79,"2024-12-13 05:28:36",Online,INR
4461,51,17,232,Loan_payment,85054.04,0.00,0.00,"2024-04-27 16:40:20",NEFT,INR
4462,4,36,71,Transfer,42143.38,0.00,0.00,"2025-09-29 13:09:10",ATM,INR
4463,299,10,416,Deposit,67598.08,0.00,67598.08,"2026-01-16 22:38:19",Cheque,INR
4464,151,5,10,Deposit,44377.00,88131.46,132508.46,"2025-01-13 05:36:16",Cheque,INR
4465,62,16,129,Transfer,8113.62,28447.53,20333.91,"2024-05-17 02:54:14",Cash,INR
4466,64,15,267,Loan_payment,47387.43,0.00,0.00,"2025-09-19 10:35:39",NEFT,INR
4467,218,40,375,Transfer,57548.62,0.00,0.00,"2025-08-27 06:35:12",ATM,INR
4468,113,6,408,Loan_payment,63473.02,22054.57,0.00,"2025-01-15 14:20:56",Cheque,INR
4469,303,14,226,Loan_payment,79375.46,0.00,0.00,"2024-09-15 21:22:09",Cheque,INR
4470,147,19,236,Withdrawal,73361.19,64703.91,0.00,"2024-11-07 17:47:42",NEFT,INR
4471,52,34,364,Withdrawal,51552.78,0.00,0.00,"2025-12-26 15:57:52",Online,INR
4472,59,11,220,Loan_payment,19566.31,40254.23,20687.92,"2024-07-19 06:05:34",Cash,INR
4473,224,33,361,Transfer,29108.58,38022.64,8914.06,"2025-01-29 15:40:24",Cash,INR
4474,176,27,350,Loan_payment,74583.37,100831.87,26248.50,"2025-08-22 17:55:23",NEFT,INR
4475,216,19,136,Withdrawal,14108.79,0.00,0.00,"2025-05-07 11:11:34",Online,INR
4476,299,40,375,Transfer,7117.54,0.00,0.00,"2025-05-02 17:31:24",Cheque,INR
4477,6,24,344,Withdrawal,73938.50,0.00,0.00,"2024-02-18 12:37:35",Cash,INR
4478,221,46,387,Withdrawal,88553.18,109794.62,21241.44,"2024-05-11 11:41:01",Cash,INR
4479,38,39,76,Deposit,55724.76,0.00,55724.76,"2024-09-03 18:41:07",Online,INR
4480,100,22,339,Loan_payment,75429.51,0.00,0.00,"2024-12-04 11:37:40",NEFT,INR
4481,287,1,199,Deposit,76463.16,28291.26,104754.42,"2025-03-20 17:15:07",Cheque,INR
4482,245,37,73,Transfer,38538.38,292314.91,253776.53,"2025-07-16 04:01:33",ATM,INR
4483,122,8,213,Loan_payment,47060.52,60412.75,13352.23,"2025-12-08 21:13:27",NEFT,INR
4484,313,30,157,Transfer,3443.59,0.00,0.00,"2024-07-19 19:47:28",Cash,INR
4485,111,36,367,Withdrawal,39662.06,62464.81,22802.75,"2025-04-05 20:54:02",Cheque,INR
4486,295,3,6,Loan_payment,66738.37,118298.59,51560.22,"2024-02-24 17:37:58",Cheque,INR
4487,92,47,389,Withdrawal,82509.07,0.00,0.00,"2024-10-08 15:09:52",ATM,INR
4488,134,1,238,Loan_payment,53181.49,51106.31,0.00,"2025-08-24 10:24:47",Online,INR
4489,158,21,338,Loan_payment,9915.36,23136.53,13221.17,"2024-04-15 06:34:06",NEFT,INR
4490,245,43,85,Loan_payment,62039.85,0.00,0.00,"2024-09-09 12:27:45",Cheque,INR
4491,82,49,196,Deposit,46852.88,0.00,46852.88,"2024-06-08 15:46:54",Online,INR
4492,149,12,261,Deposit,39748.24,14906.23,54654.47,"2024-08-28 08:31:33",Online,INR
4493,75,3,302,Withdrawal,7563.96,0.00,0.00,"2024-10-02 04:49:36",Online,INR
4494,116,34,166,Loan_payment,52960.14,0.00,0.00,"2025-04-29 05:59:12",Online,INR
4495,224,30,296,Transfer,53712.29,0.00,0.00,"2025-02-06 18:19:17",Cash,INR
4496,27,3,5,Loan_payment,49943.71,0.00,0.00,"2025-01-17 00:33:42",Online,INR
4497,302,4,206,Loan_payment,25721.71,0.00,0.00,"2025-08-04 11:35:30",ATM,INR
4498,116,27,151,Transfer,24498.28,0.00,0.00,"2024-10-19 11:30:01",Cheque,INR
4499,187,45,88,Loan_payment,73646.68,612.06,0.00,"2025-08-16 19:13:46",NEFT,INR
4500,307,17,270,Deposit,7671.30,0.00,7671.30,"2024-09-04 08:40:13",Online,INR
4501,99,27,291,Deposit,87552.17,0.00,87552.17,"2025-10-25 20:49:34",Cheque,INR
4502,149,42,380,Withdrawal,39974.78,81825.42,41850.64,"2024-10-24 22:45:58",Online,INR
4503,113,47,192,Deposit,36634.04,16132.16,52766.20,"2024-08-02 15:49:16",Cash,INR
4504,139,18,36,Loan_payment,62216.33,0.00,0.00,"2025-05-22 18:43:19",Cash,INR
4505,279,28,351,Transfer,34985.41,0.00,0.00,"2025-09-03 23:09:51",Cheque,INR
4506,101,24,48,Withdrawal,25727.64,0.00,0.00,"2024-07-08 03:24:32",NEFT,INR
4507,105,39,373,Loan_payment,10255.05,89643.74,79388.69,"2025-12-24 00:54:26",Cash,INR
4508,50,39,76,Deposit,19843.14,55724.76,75567.90,"2024-07-21 06:00:11",ATM,INR
4509,190,47,389,Withdrawal,16770.72,0.00,0.00,"2025-09-03 13:10:11",Cheque,INR
4510,238,14,27,Loan_payment,75007.02,130354.14,55347.12,"2024-09-30 22:40:31",Cash,INR
4511,131,43,183,Deposit,82668.20,84765.07,167433.27,"2025-09-17 06:45:58",Cash,INR
4512,146,42,380,Withdrawal,87541.79,41850.64,0.00,"2025-02-22 12:12:24",Online,INR
4513,135,1,298,Loan_payment,885.47,74564.86,73679.39,"2025-04-26 23:45:48",Online,INR
4514,292,4,205,Deposit,4835.95,115556.22,120392.17,"2024-07-11 20:47:24",Cash,INR
4515,276,4,245,Transfer,48847.42,0.00,0.00,"2025-11-30 21:11:14",NEFT,INR
4516,172,36,367,Loan_payment,29008.69,22802.75,0.00,"2025-04-04 04:43:59",Cheque,INR
4517,225,7,310,Deposit,39942.22,0.00,39942.22,"2025-03-14 23:32:44",Online,INR
4518,136,49,393,Deposit,1334.60,63418.00,64752.60,"2025-10-24 17:13:53",ATM,INR
4519,65,10,118,Withdrawal,12869.23,10912.69,0.00,"2025-01-19 06:39:33",ATM,INR
4520,258,6,408,Transfer,89532.58,0.00,0.00,"2025-02-28 10:40:07",NEFT,INR
4521,153,3,104,Transfer,16800.74,120384.14,103583.40,"2025-02-03 00:34:47",Cash,INR
4522,241,3,401,Transfer,8978.87,6549.24,0.00,"2025-08-24 21:46:11",ATM,INR
4523,136,3,301,Transfer,22829.53,0.00,0.00,"2024-02-20 05:04:45",Online,INR
4524,299,4,205,Transfer,53634.47,120392.17,66757.70,"2025-05-10 03:32:17",Online,INR
4525,47,27,291,Withdrawal,10248.58,87552.17,77303.59,"2024-10-01 02:24:46",ATM,INR
4526,284,45,187,Transfer,59098.07,0.00,0.00,"2024-10-07 10:06:14",NEFT,INR
4527,200,6,249,Transfer,36574.43,0.00,0.00,"2025-03-03 04:24:34",NEFT,INR
4528,308,23,341,Deposit,58164.69,0.00,58164.69,"2025-09-09 03:05:02",Cheque,INR
4529,177,48,391,Withdrawal,62776.42,0.00,0.00,"2025-04-29 21:19:54",ATM,INR
4530,200,42,83,Transfer,61666.53,78757.67,17091.14,"2024-04-29 10:31:15",NEFT,INR
4531,70,20,237,Transfer,5354.66,63770.36,58415.70,"2025-01-20 11:53:57",NEFT,INR
4532,48,38,173,Withdrawal,50233.16,0.00,0.00,"2024-08-05 03:28:56",Cash,INR
4533,106,32,359,Loan_payment,10211.48,0.00,0.00,"2025-10-04 13:19:54",ATM,INR
4534,19,37,171,Loan_payment,76969.95,0.00,0.00,"2024-04-22 23:11:00",Cash,INR
4535,86,18,133,Transfer,30696.23,0.00,0.00,"2024-07-03 00:44:35",ATM,INR
4536,89,4,205,Withdrawal,6865.70,66757.70,59892.00,"2025-09-23 18:13:49",Cash,INR
4537,164,43,84,Transfer,67572.11,0.00,0.00,"2024-11-05 22:49:15",ATM,INR
4538,104,6,209,Withdrawal,44709.91,56920.71,12210.80,"2025-07-20 22:51:29",ATM,INR
4539,142,8,114,Withdrawal,81202.52,0.00,0.00,"2024-08-12 01:06:17",Cheque,INR
4540,101,1,398,Deposit,61856.68,83470.22,145326.90,"2024-09-24 10:01:51",Cheque,INR
4541,200,14,225,Deposit,50370.24,0.00,50370.24,"2024-12-27 03:06:01",ATM,INR
4542,92,35,366,Transfer,39749.69,75456.31,35706.62,"2024-02-16 16:22:49",Cash,INR
4543,119,31,358,Loan_payment,11014.07,0.00,0.00,"2025-07-15 02:38:54",ATM,INR
4544,247,45,188,Loan_payment,35968.16,0.00,0.00,"2025-12-26 03:31:13",NEFT,INR
4545,41,5,109,Deposit,27946.19,144296.96,172243.15,"2025-01-23 17:02:01",Cheque,INR
4546,106,29,295,Loan_payment,48129.31,69987.28,21857.97,"2024-04-12 00:18:28",Cheque,INR
4547,110,30,58,Withdrawal,89043.29,0.00,0.00,"2025-05-29 19:04:51",NEFT,INR
4548,209,4,245,Loan_payment,83759.35,0.00,0.00,"2025-07-10 17:40:13",Cash,INR
4549,257,32,359,Withdrawal,75621.44,0.00,0.00,"2024-05-11 21:49:26",Online,INR
4550,263,29,155,Deposit,36815.55,0.00,36815.55,"2024-08-24 11:08:18",Cash,INR
4551,5,25,286,Loan_payment,35284.41,88352.74,53068.33,"2024-11-08 00:06:31",ATM,INR
4552,310,47,192,Loan_payment,68082.26,52766.20,0.00,"2025-12-11 04:39:42",Cheque,INR
4553,190,20,39,Deposit,17169.46,25983.82,43153.28,"2025-09-08 12:57:13",NEFT,INR
4554,144,20,137,Deposit,84260.82,22047.74,106308.56,"2025-01-15 21:53:46",Cash,INR
4555,263,16,129,Loan_payment,22033.08,20333.91,0.00,"2025-03-19 13:21:10",Online,INR
4556,58,8,16,Deposit,44598.84,57519.80,102118.64,"2025-08-24 17:50:02",Online,INR
4557,84,29,155,Withdrawal,77941.25,36815.55,0.00,"2025-11-28 22:22:05",Online,INR
4558,281,19,333,Loan_payment,73446.60,136311.34,62864.74,"2024-08-26 05:58:09",Cash,INR
4559,20,35,167,Deposit,23127.38,2841.17,25968.55,"2025-12-04 17:20:29",Cash,INR
4560,92,20,40,Transfer,62199.18,93876.12,31676.94,"2024-12-15 20:29:55",NEFT,INR
4561,146,8,252,Deposit,52393.77,14475.58,66869.35,"2024-12-21 03:56:19",ATM,INR
4562,186,30,157,Loan_payment,58270.28,0.00,0.00,"2024-06-08 06:52:31",ATM,INR
4563,236,22,281,Deposit,62620.64,188112.23,250732.87,"2025-12-17 07:22:52",ATM,INR
4564,28,18,234,Transfer,7664.74,88973.19,81308.45,"2024-03-16 13:51:37",Cash,INR
4565,215,50,396,Transfer,21249.25,0.00,0.00,"2025-12-12 17:25:56",Cheque,INR
4566,103,2,201,Withdrawal,51646.55,0.00,0.00,"2026-01-15 11:19:10",Cheque,INR
4567,115,7,251,Transfer,57339.28,0.00,0.00,"2025-08-31 05:30:47",Cheque,INR
4568,238,14,27,Transfer,50491.04,55347.12,4856.08,"2025-01-01 02:56:18",Online,INR
4569,63,26,50,Deposit,38111.64,0.00,38111.64,"2025-02-12 06:44:58",Cheque,INR
4570,303,25,345,Transfer,14259.33,125551.71,111292.38,"2024-09-12 02:19:20",Cheque,INR
4571,171,5,405,Deposit,7779.07,0.00,7779.07,"2025-08-25 22:56:55",Cash,INR
4572,24,12,24,Deposit,62897.72,56182.86,119080.58,"2025-08-27 01:42:15",Online,INR
4573,193,10,119,Transfer,8698.74,0.00,0.00,"2024-07-21 15:51:21",Cheque,INR
4574,260,7,14,Loan_payment,18847.46,61508.17,42660.71,"2024-07-30 05:52:39",ATM,INR
4575,1,45,385,Withdrawal,6695.61,0.00,0.00,"2026-01-16 23:48:03",Cash,INR
4576,236,50,395,Loan_payment,38024.57,0.00,0.00,"2025-12-04 05:52:38",ATM,INR
4577,126,3,203,Loan_payment,4195.64,0.00,0.00,"2024-11-25 22:45:02",Online,INR
4578,95,35,168,Transfer,14117.33,0.00,0.00,"2025-10-25 07:03:22",Online,INR
4579,34,27,349,Deposit,53065.85,0.00,53065.85,"2025-03-10 13:28:36",Cash,INR
4580,308,27,290,Deposit,87770.44,0.00,87770.44,"2025-01-03 20:39:41",Online,INR
4581,3,40,376,Loan_payment,26742.89,118414.60,91671.71,"2024-08-26 18:44:21",NEFT,INR
4582,271,10,256,Withdrawal,17245.32,0.00,0.00,"2024-03-30 03:49:43",ATM,INR
4583,276,42,379,Transfer,46315.97,0.00,0.00,"2024-03-12 06:32:49",Online,INR
4584,286,7,13,Loan_payment,5054.07,0.00,0.00,"2024-08-13 14:45:58",Online,INR
4585,32,28,293,Withdrawal,40133.04,112442.85,72309.81,"2024-04-07 07:46:57",ATM,INR
4586,51,36,368,Loan_payment,50930.54,0.00,0.00,"2025-06-02 01:16:10",NEFT,INR
4587,198,46,90,Withdrawal,26763.43,82532.78,55769.35,"2025-04-20 04:36:30",ATM,INR
4588,47,27,291,Deposit,66367.65,77303.59,143671.24,"2024-10-06 04:54:58",Cash,INR
4589,208,11,258,Loan_payment,67145.97,39600.70,0.00,"2025-07-06 07:32:51",Cash,INR
4590,134,17,34,Loan_payment,24452.05,0.00,0.00,"2025-02-11 17:02:05",ATM,INR
4591,252,27,52,Withdrawal,86831.20,61358.15,0.00,"2024-11-24 04:02:41",Online,INR
4592,115,38,371,Transfer,73711.55,0.00,0.00,"2025-05-08 11:15:50",Online,INR
4593,203,40,178,Withdrawal,11237.19,26812.35,15575.16,"2024-11-07 19:07:13",NEFT,INR
4594,138,16,269,Loan_payment,28509.55,0.00,0.00,"2025-09-01 04:16:47",ATM,INR
4595,63,7,410,Loan_payment,25490.57,0.00,0.00,"2024-09-13 17:25:58",Online,INR
4596,276,8,214,Loan_payment,33965.57,0.00,0.00,"2024-04-09 12:43:09",ATM,INR
4597,107,1,298,Withdrawal,70075.22,73679.39,3604.17,"2025-03-09 00:40:17",Cash,INR
4598,287,36,71,Transfer,62704.36,0.00,0.00,"2025-06-22 12:42:57",Cash,INR
4599,52,20,137,Withdrawal,14141.21,106308.56,92167.35,"2025-03-29 17:22:39",Cash,INR
4600,191,6,308,Withdrawal,3466.15,243871.72,240405.57,"2025-10-15 17:07:28",Cash,INR
4601,211,46,91,Transfer,76526.88,60345.19,0.00,"2024-03-18 05:18:48",ATM,INR
4602,172,45,187,Deposit,45818.02,0.00,45818.02,"2024-11-19 13:00:18",Cheque,INR
4603,315,6,12,Transfer,12053.01,32243.70,20190.69,"2025-06-16 06:21:57",Online,INR
4604,261,32,63,Deposit,71973.98,0.00,71973.98,"2026-02-01 16:25:01",ATM,INR
4605,4,4,404,Deposit,17910.09,45432.55,63342.64,"2024-09-09 23:47:00",Cash,INR
4606,212,45,385,Transfer,55903.37,0.00,0.00,"2024-08-01 23:38:16",Cash,INR
4607,12,31,160,Transfer,29258.60,0.00,0.00,"2024-08-19 18:33:29",ATM,INR
4608,83,27,350,Loan_payment,87930.17,26248.50,0.00,"2025-06-13 18:46:37",Online,INR
4609,139,22,281,Transfer,40843.10,250732.87,209889.77,"2025-02-22 02:58:37",Online,INR
4610,90,35,168,Loan_payment,46614.61,0.00,0.00,"2024-08-24 03:29:03",Cheque,INR
4611,154,19,333,Deposit,23799.41,62864.74,86664.15,"2025-05-09 03:31:14",NEFT,INR
4612,47,31,61,Transfer,35538.59,164990.88,129452.29,"2025-05-24 15:07:42",Cheque,INR
4613,48,34,166,Withdrawal,68228.83,0.00,0.00,"2024-10-08 02:33:24",Cheque,INR
4614,211,47,191,Loan_payment,63902.90,112104.64,48201.74,"2024-11-16 23:05:29",ATM,INR
4615,273,6,11,Withdrawal,48831.33,28076.53,0.00,"2025-03-13 16:04:19",ATM,INR
4616,75,4,244,Deposit,76246.13,0.00,76246.13,"2024-03-06 07:43:36",Online,INR
4617,277,1,199,Withdrawal,70912.09,104754.42,33842.33,"2024-08-25 07:24:05",Cheque,INR
4618,74,21,140,Loan_payment,47931.63,0.00,0.00,"2024-12-27 05:30:48",Cash,INR
4619,175,26,288,Deposit,2990.44,0.00,2990.44,"2024-07-07 22:14:23",Cash,INR
4620,10,34,364,Withdrawal,15311.72,0.00,0.00,"2024-05-09 22:57:01",ATM,INR
4621,108,1,239,Deposit,60318.04,0.00,60318.04,"2024-04-08 15:23:03",NEFT,INR
4622,174,28,293,Transfer,68379.35,72309.81,3930.46,"2025-12-11 04:36:29",NEFT,INR
4623,79,9,314,Withdrawal,78774.93,168021.53,89246.60,"2025-04-24 09:48:51",NEFT,INR
4624,305,10,316,Loan_payment,66244.51,78837.49,12592.98,"2024-11-01 00:08:40",Cash,INR
4625,201,9,116,Withdrawal,545.35,0.00,0.00,"2026-02-08 00:06:28",ATM,INR
4626,230,37,172,Transfer,33741.85,0.00,0.00,"2025-07-19 07:43:40",NEFT,INR
4627,46,17,329,Deposit,4871.41,0.00,4871.41,"2024-02-21 19:01:43",Cash,INR
4628,116,40,177,Loan_payment,20613.13,0.00,0.00,"2024-06-29 09:31:24",ATM,INR
4629,17,5,207,Loan_payment,50339.43,30934.39,0.00,"2024-09-22 19:01:37",Cheque,INR
4630,206,39,175,Withdrawal,35905.16,0.00,0.00,"2024-07-01 20:54:56",Cash,INR
4631,21,12,320,Withdrawal,22993.93,1368.17,0.00,"2025-12-30 13:34:13",Cash,INR
4632,152,11,121,Deposit,78263.22,0.00,78263.22,"2025-10-20 04:31:59",Cheque,INR
4633,171,1,239,Withdrawal,14166.50,60318.04,46151.54,"2025-09-24 12:58:22",Online,INR
4634,111,4,303,Deposit,43775.46,66250.88,110026.34,"2024-05-05 23:18:35",Cash,INR
4635,154,5,108,Loan_payment,61726.09,0.00,0.00,"2025-08-14 05:17:50",Cheque,INR
4636,225,38,372,Loan_payment,40561.65,0.00,0.00,"2024-08-02 12:11:27",NEFT,INR
4637,277,12,261,Deposit,6555.10,54654.47,61209.57,"2024-08-13 13:30:54",NEFT,INR
4638,84,47,93,Deposit,42081.12,0.00,42081.12,"2025-05-08 12:30:55",NEFT,INR
4639,221,8,252,Deposit,57889.18,66869.35,124758.53,"2025-03-10 09:38:00",Cheque,INR
4640,51,1,398,Loan_payment,15646.79,145326.90,129680.11,"2025-10-09 08:16:16",NEFT,INR
4641,251,33,361,Deposit,45909.15,8914.06,54823.21,"2025-11-29 00:42:31",NEFT,INR
4642,4,40,78,Transfer,48494.36,0.00,0.00,"2025-11-24 22:24:13",NEFT,INR
4643,181,22,281,Transfer,39468.84,209889.77,170420.93,"2024-06-07 21:02:26",Online,INR
4644,54,3,105,Deposit,70864.81,0.00,70864.81,"2024-08-28 07:21:50",Cash,INR
4645,313,24,47,Withdrawal,81182.24,0.00,0.00,"2025-03-17 14:34:05",Cheque,INR
4646,44,17,33,Transfer,16691.96,93431.68,76739.72,"2024-03-24 04:06:59",NEFT,INR
4647,284,12,320,Withdrawal,18049.98,0.00,0.00,"2025-05-20 06:09:01",Cheque,INR
4648,195,47,192,Transfer,61887.80,0.00,0.00,"2025-10-01 20:48:24",ATM,INR
4649,198,14,265,Loan_payment,28113.07,12480.76,0.00,"2025-11-29 14:39:30",NEFT,INR
4650,139,27,290,Transfer,89984.67,87770.44,0.00,"2026-02-12 00:05:25",Cheque,INR
4651,173,27,350,Deposit,16754.44,0.00,16754.44,"2024-05-05 21:49:24",ATM,INR
4652,228,39,77,Loan_payment,25405.79,0.00,0.00,"2025-02-15 15:45:50",NEFT,INR
4653,130,38,75,Transfer,37855.07,12285.94,0.00,"2024-12-17 15:30:35",NEFT,INR
4654,218,23,282,Deposit,34580.56,0.00,34580.56,"2024-06-30 22:10:06",ATM,INR
4655,106,22,44,Deposit,86967.32,70838.74,157806.06,"2025-09-19 02:00:40",Online,INR
4656,314,25,148,Transfer,61403.26,92732.16,31328.90,"2024-12-01 23:03:21",NEFT,INR
4657,26,47,389,Deposit,42806.61,0.00,42806.61,"2024-07-19 12:13:36",Online,INR
4658,188,14,265,Transfer,3617.54,0.00,0.00,"2024-12-24 17:59:41",Cheque,INR
4659,116,35,365,Deposit,26598.40,135000.60,161599.00,"2025-02-05 16:51:16",Cheque,INR
4660,171,15,128,Deposit,87418.21,28368.02,115786.23,"2024-08-15 20:58:21",Cash,INR
4661,38,16,268,Withdrawal,67679.82,0.00,0.00,"2024-06-15 22:05:44",Cheque,INR
4662,302,13,223,Loan_payment,72495.13,59121.30,0.00,"2026-01-13 19:55:11",ATM,INR
4663,186,47,93,Transfer,18625.39,42081.12,23455.73,"2024-12-05 09:04:16",Cash,INR
4664,20,14,323,Transfer,8053.54,0.00,0.00,"2024-05-09 03:09:18",Online,INR
4665,299,10,316,Deposit,3883.99,12592.98,16476.97,"2024-12-25 17:54:23",NEFT,INR
4666,286,22,340,Loan_payment,80454.04,0.00,0.00,"2025-03-30 12:18:56",Cheque,INR
4667,274,19,274,Transfer,40128.40,0.00,0.00,"2026-01-01 23:40:27",Cash,INR
4668,125,2,202,Loan_payment,55581.32,0.00,0.00,"2024-12-27 23:14:15",NEFT,INR
4669,5,26,50,Deposit,41375.27,38111.64,79486.91,"2024-12-25 11:39:53",Online,INR
4670,157,7,410,Withdrawal,40419.48,0.00,0.00,"2025-07-27 01:23:49",Cheque,INR
4671,231,24,48,Withdrawal,57687.30,0.00,0.00,"2025-04-03 06:57:03",Online,INR
4672,104,3,401,Withdrawal,15339.76,0.00,0.00,"2024-06-06 17:05:15",NEFT,INR
4673,184,37,172,Withdrawal,1567.93,0.00,0.00,"2024-11-29 23:05:29",Online,INR
4674,33,27,349,Loan_payment,2747.16,53065.85,50318.69,"2024-09-27 08:47:50",Online,INR
4675,123,34,363,Transfer,71375.78,0.00,0.00,"2025-05-24 10:09:25",Cash,INR
4676,142,12,23,Transfer,901.81,75961.70,75059.89,"2024-06-27 01:53:13",Online,INR
4677,17,8,411,Transfer,42263.30,0.00,0.00,"2025-02-26 00:38:08",ATM,INR
4678,100,40,78,Loan_payment,84850.34,0.00,0.00,"2025-01-07 22:01:20",ATM,INR
4679,166,1,199,Deposit,42591.32,33842.33,76433.65,"2025-09-26 13:10:12",ATM,INR
4680,136,50,197,Loan_payment,41731.62,47469.26,5737.64,"2025-01-04 09:18:19",Cheque,INR
4681,68,4,245,Deposit,84110.32,0.00,84110.32,"2024-04-04 20:31:01",Cheque,INR
4682,15,25,286,Withdrawal,4898.52,53068.33,48169.81,"2024-11-06 00:13:03",Cheque,INR
4683,36,11,219,Withdrawal,19381.22,15661.94,0.00,"2025-04-21 09:48:48",NEFT,INR
4684,280,25,49,Deposit,79540.92,37094.66,116635.58,"2026-02-12 08:50:05",NEFT,INR
4685,278,18,233,Deposit,29528.51,0.00,29528.51,"2025-09-16 01:39:08",NEFT,INR
